# x, y, z, length, angle, cell_id
28.283105 151.833333 1.000000 39.383875 -55.327104 1
36.742489 118.581545 1.000000 42.178179 45.055293 2
58.467742 139.532258 1.000000 41.551327 38.542112 3
59.432039 158.711165 1.000000 39.783302 29.531907 4
81.706522 110.820652 1.000000 35.288084 56.179995 5
84.600000 133.531343 1.000000 38.776579 58.620975 6
94.194690 146.108407 1.000000 43.164740 61.442512 7
98.953988 70.564417 1.000000 30.945972 -52.451598 8
107.530146 99.981289 1.000000 49.506763 -40.641520 9
102.960317 52.380952 1.000000 25.953026 -46.145590 10
109.773333 122.034667 1.000000 44.151377 -44.355978 11
119.141573 21.946067 1.000000 42.405167 -0.984550 12
114.152941 42.670588 1.000000 35.873886 -44.434386 13
118.157333 150.114667 1.000000 31.634785 -42.194035 14
127.901566 91.402685 1.000000 42.423897 -17.410399 15
118.076233 70.210762 1.000000 23.048110 -55.420015 16
138.257062 128.790960 1.000000 35.425996 -34.263263 17
135.226629 70.246459 1.000000 35.086361 -64.190424 18
141.720430 147.541219 1.000000 35.708976 -31.487164 19
149.421397 107.888646 1.000000 45.416391 12.918812 20
150.931818 171.169580 1.000000 50.068281 -31.434954 21
148.175342 62.117808 1.000000 37.456044 -60.139724 22
154.622340 89.170213 1.000000 19.753329 -52.548716 23
169.402439 57.734756 1.000000 31.460989 -14.631735 24
184.004184 186.035565 1.000000 50.477852 27.998814 25
176.774854 129.885965 1.000000 34.726273 -60.447307 26
185.337621 114.215434 1.000000 33.255607 -34.723135 27
183.954733 77.757202 1.000000 23.417203 -34.993739 28
193.374449 212.629956 1.000000 49.802872 27.617994 29
189.781609 152.235632 1.000000 32.461821 21.867442 30
198.602210 67.748619 1.000000 34.542555 -29.076228 31
207.202151 222.154839 1.000000 46.766716 27.475459 32
204.956403 130.820163 1.000000 35.847839 14.588089 33
216.279528 143.614173 1.000000 26.169989 15.753007 34
211.445205 107.434932 1.000000 27.837040 -88.453353 35
218.153488 82.851163 1.000000 21.552386 42.114389 36
228.159420 191.364734 1.000000 37.977910 56.645753 37
230.079734 93.372093 1.000000 30.890781 53.525867 38
231.180791 126.624294 1.000000 37.503849 -63.384955 39
237.042071 66.611650 1.000000 28.324339 41.200076 40
240.923077 108.669231 1.000000 23.610573 -85.251247 41
249.698039 84.098039 1.000000 25.449004 -72.682559 42
252.752475 131.580858 1.000000 27.987749 -45.785631 43
259.739030 181.387991 1.000000 38.660848 -8.727998 44
258.990596 111.884013 1.000000 32.338602 -65.881538 45
260.045455 65.275120 1.000000 40.945549 -77.563675 46
270.064815 100.466049 1.000000 38.335358 -69.022102 47
281.452514 57.745810 1.000000 32.837125 -12.468598 48
281.031390 159.394619 1.000000 24.727353 74.854782 49
282.926641 93.277992 1.000000 25.265621 -74.723590 50
289.482456 176.535088 1.000000 21.666720 65.034699 51
293.376712 135.191781 1.000000 28.233829 48.794331 52
290.804020 113.728643 1.000000 19.530581 -61.876268 53
303.560606 105.178788 1.000000 36.466718 -62.544934 54
310.659091 69.275974 1.000000 30.635273 -27.638450 55
308.626761 176.218310 1.000000 26.081447 42.501849 56
311.981959 143.922680 1.000000 41.178043 -88.778697 57
330.630282 164.640845 1.000000 26.097100 8.109353 58
336.651246 114.088968 1.000000 29.194694 -73.429392 59
345.260623 145.206799 1.000000 35.412937 -74.679674 60
352.703125 115.203125 1.000000 47.554864 -70.401558 61
41.340541 135.297297 1.000000 24.290434 46.302385 62
56.550239 119.358852 1.000000 23.867680 48.009205 63
70.073276 101.849138 1.000000 25.726954 57.800406 64
82.105263 82.368421 1.000000 26.133957 63.646501 65
62.888889 84.813417 1.000000 47.453372 54.333472 66
82.773784 47.568710 1.000000 44.440555 67.330392 67
140.199475 37.853018 1.000000 37.071217 -7.019661 68
172.463731 42.282383 1.000000 37.966216 -11.640162 69
145.000000 187.282609 1.000000 28.576487 -44.125456 70
158.962838 207.483108 1.000000 27.531406 -59.383917 71
159.757679 128.945392 1.000000 29.918284 -76.089993 72
166.091743 155.003058 1.000000 32.129528 -72.200304 73
169.224576 84.673729 1.000000 25.527323 -49.478908 74
189.586466 100.270677 1.000000 31.296798 -33.361114 75
182.971774 202.544355 1.000000 31.400607 26.610493 76
207.528226 190.088710 1.000000 27.655864 26.978705 77
240.264957 152.230769 1.000000 41.260919 11.284115 78
218.827068 171.575188 1.000000 27.668611 14.671195 79
243.757937 165.388889 1.000000 28.057061 14.878169 80
266.446154 160.284615 1.000000 27.605810 76.469495 81
273.580745 134.552795 1.000000 31.445247 76.530794 82
287.195965 195.383285 1.000000 33.815057 2.412088 83
316.303406 195.015480 1.000000 29.676758 -0.188327 84
325.667683 95.085366 1.000000 33.716567 28.852602 85
347.431452 83.447581 1.000000 23.360925 24.848218 86
323.075314 119.974895 1.000000 23.786758 -75.523674 87
328.670103 142.594502 1.000000 28.251011 -77.687694 88
361.831703 159.839530 1.000000 51.806369 -89.310568 89
337.286145 178.918675 1.000000 36.813638 11.925800 90
198.577889 164.497487 1.000000 56.215756 21.168456 91
281.000000 72.989362 1.000000 22.163027 -14.231233 92
303.820755 82.616352 1.000000 34.581750 -24.044960 93
296.995690 156.758621 1.000000 22.491664 79.937849 94
199.284024 88.284024 1.000000 15.598194 -41.284798 95
