# x, y, z, length, angle, cell_id
33.863850 38.032864 1.000000 41.950275 -26.070476 1
48.964356 27.508911 1.000000 49.643204 -20.447420 2
70.727041 48.329082 1.000000 41.405996 0.384816 3
88.779621 65.236967 1.000000 45.144520 -13.382422 4
111.899194 49.681452 1.000000 43.534739 12.231670 5
127.354396 66.228022 1.000000 37.583763 11.303578 6
83.723485 79.878788 1.000000 25.136346 -12.705171 7
106.037453 83.602996 1.000000 24.398341 -7.123080 8
87.308642 34.327160 1.000000 31.278086 -3.856220 9
114.274834 32.675497 1.000000 30.909030 4.675897 10
132.503311 80.453642 1.000000 28.747254 8.836977 11
156.312925 75.785714 1.000000 25.972013 10.362199 12
143.693727 49.867159 1.000000 23.756074 -29.560541 13
166.062670 59.604905 1.000000 31.406344 -23.390884 14
