# x, y, z, length, angle, cell_id
30.751843 141.127764 1.000000 37.482660 -41.458038 1
32.550336 108.684564 1.000000 39.694751 52.794956 2
55.644258 126.803922 1.000000 35.811195 50.334462 3
77.179426 146.571770 1.000000 39.203262 51.922570 4
80.634078 108.765363 1.000000 30.835318 5.267716 5
95.165888 94.628505 1.000000 42.970774 -21.623996 6
89.166134 68.533546 1.000000 29.872842 -47.030548 7
102.742664 60.731377 1.000000 49.232599 -45.094835 8
104.338346 23.566416 1.000000 37.797883 -10.672810 9
105.151762 144.585366 1.000000 30.435840 -11.325030 10
106.243902 43.527439 1.000000 34.676263 -40.524284 11
116.394102 87.166220 1.000000 38.387564 -19.094710 12
116.271930 116.312865 1.000000 35.237196 -18.657266 13
133.261538 106.852308 1.000000 34.976127 -16.854314 14
127.628399 67.719033 1.000000 32.852742 -71.264582 15
137.961612 156.677543 1.000000 44.718875 -30.570592 16
142.101796 62.610778 1.000000 33.920548 -66.676724 17
149.438017 137.756198 1.000000 50.036528 -57.529167 18
141.346939 89.831633 1.000000 21.089863 89.153453 19
159.383513 104.960573 1.000000 30.773298 -36.633511 20
166.849873 93.180662 1.000000 47.183782 -36.090078 21
162.953704 124.101852 1.000000 32.968112 -27.272482 22
170.308370 172.903084 1.000000 46.933990 15.959992 23
172.470000 78.550000 1.000000 39.663189 -32.673504 24
178.378866 185.319588 1.000000 48.920809 15.326356 25
176.636150 200.082160 1.000000 46.337246 16.590362 26
188.184855 211.886414 1.000000 44.000871 17.099451 27
187.619048 120.119048 1.000000 32.370322 -19.526459 28
193.981884 100.826087 1.000000 25.833843 -84.291638 29
213.453125 163.475446 1.000000 47.364102 17.777207 30
212.174359 183.371795 1.000000 35.301304 42.894164 31
216.745819 87.458194 1.000000 29.882861 24.318901 32
210.070513 114.810897 1.000000 32.900418 -79.040999 33
224.048000 105.376000 1.000000 22.941861 -87.979998 34
230.616393 129.265574 1.000000 26.631592 -62.679730 35
243.692875 173.036855 1.000000 36.415015 1.223914 36
238.505618 80.086142 1.000000 26.143694 -89.015173 37
239.812925 108.017007 1.000000 30.255614 -81.195530 38
247.123431 141.255230 1.000000 50.117625 73.390018 39
266.437326 57.629526 1.000000 32.200829 -11.659140 40
258.965217 153.030435 1.000000 23.762368 80.660098 41
273.048110 132.780069 1.000000 28.287277 28.917327 42
280.288221 81.080201 1.000000 45.773708 -31.974716 43
276.372960 155.447552 1.000000 41.232187 59.452986 44
286.169872 106.894231 1.000000 30.008556 -66.972880 45
291.422383 166.245487 1.000000 24.928589 25.322376 46
293.161905 71.234921 1.000000 30.778134 -38.763663 47
295.967647 136.308824 1.000000 35.516447 -76.692566 48
308.690428 125.570265 1.000000 51.096840 -75.067704 49
320.246862 95.029289 1.000000 44.949760 -4.818048 50
312.680769 157.611538 1.000000 24.181395 13.535758 51
320.015674 171.667712 1.000000 36.393318 11.900212 52
321.558491 116.901887 1.000000 27.451022 -76.298055 53
330.029940 146.386228 1.000000 33.909565 -71.408582 54
337.817927 121.579832 1.000000 37.634450 -75.575902 55
347.929440 157.063260 1.000000 41.600586 -77.114743 56
67.457500 87.655000 1.000000 43.433811 55.961757 57
52.003322 154.431894 1.000000 30.379957 52.470832 58
69.645299 132.444444 1.000000 29.641999 52.548759 59
55.115385 79.131868 1.000000 36.021918 53.447181 60
72.084469 52.482289 1.000000 35.491883 56.930646 61
97.357143 125.227273 1.000000 34.035223 -15.146661 62
125.814978 134.330396 1.000000 28.434625 -19.830878 63
142.398682 38.772652 1.000000 57.238088 -2.522808 64
135.155556 175.188889 1.000000 27.493317 -47.039604 65
147.325926 194.370370 1.000000 25.271174 -62.756234 66
159.887597 55.697674 1.000000 24.832230 -17.319826 67
181.898990 65.195286 1.000000 28.502481 -31.802109 68
177.047923 141.945687 1.000000 28.821624 16.752828 69
199.978541 137.145923 1.000000 22.975874 13.915595 70
184.278146 155.486755 1.000000 40.347153 12.086647 71
215.205776 148.187726 1.000000 31.695004 13.507609 72
200.427907 78.534884 1.000000 21.211516 30.558439 73
221.116438 68.434932 1.000000 27.381330 24.987626 74
253.541667 89.940217 1.000000 62.453247 -86.686075 75
274.176282 182.278846 1.000000 30.130835 -6.436934 76
300.310680 186.300971 1.000000 28.321907 -11.170469 77
268.037037 94.489712 1.000000 23.526704 -85.741203 78
270.482587 114.487562 1.000000 18.993509 -84.959888 79
45.710366 116.487805 1.000000 42.187351 52.206074 80
