# x, y, z, length, angle, cell_id
31.112329 72.931507 1.000000 34.565369 21.914963 1
34.946565 55.175573 1.000000 38.777890 21.340036 2
53.082774 35.713647 1.000000 42.504206 6.643687 3
65.162228 63.670702 1.000000 42.678093 8.457991 4
77.827273 78.731818 1.000000 19.514468 -34.258719 5
103.380165 77.366391 1.000000 37.648904 -25.688751 6
104.196765 60.633423 1.000000 35.533774 -13.385011 7
123.112554 97.677489 1.000000 42.281414 6.488588 8
138.135011 59.617849 1.000000 40.798890 19.270290 9
136.416667 77.100575 1.000000 37.634269 25.917506 10
167.692022 46.463822 1.000000 50.969114 -20.905649 11
167.252830 78.494340 1.000000 27.774160 -12.673226 12
177.212815 65.835240 1.000000 45.081900 -13.272997 13
192.700758 85.981061 1.000000 28.032226 -18.670076 14
215.192593 105.248148 1.000000 23.635964 7.571553 15
105.560261 44.654723 1.000000 29.312351 -0.492141 16
130.592715 44.241722 1.000000 28.358284 7.111093 17
157.088571 91.234286 1.000000 34.318951 -16.709902 18
187.106557 100.538251 1.000000 34.712214 -21.130631 19
208.705882 76.235294 1.000000 23.941210 -24.353175 20
231.085470 86.521368 1.000000 30.688239 -26.926723 21
64.798969 49.386598 1.000000 21.954942 -4.593025 22
81.230263 34.824561 1.000000 42.226582 -85.174543 23
93.070039 91.891051 1.000000 22.907421 -38.856583 24
236.976744 105.205426 1.000000 24.007850 -2.158686 25
