# x, y, z, length, angle, cell_id
32.136253 163.430657 1.000000 36.323198 20.529227 1
42.444023 191.933586 1.000000 46.899887 -46.299274 2
61.000000 170.693671 1.000000 45.985107 10.040739 3
64.572207 154.855586 1.000000 34.085043 7.585307 4
74.481953 183.420382 1.000000 47.960234 7.370948 5
88.492063 151.907029 1.000000 47.254250 -88.053668 6
110.751825 121.858881 1.000000 44.944743 46.395956 7
106.801262 147.586751 1.000000 29.556266 50.401667 8
127.722561 126.003049 1.000000 30.717100 47.172925 9
144.133047 110.075107 1.000000 51.318386 -34.330563 10
142.764706 74.603715 1.000000 32.131746 -42.619770 11
151.892157 98.730392 1.000000 51.078592 -34.241882 12
142.018476 158.886836 1.000000 48.714637 85.530626 13
153.526738 64.510695 1.000000 42.493851 -41.814828 14
155.368966 189.620690 1.000000 25.505312 -89.678953 15
156.819277 158.150602 1.000000 34.304755 83.057360 16
169.996721 31.180328 1.000000 28.282741 3.280661 17
168.743945 93.117647 1.000000 30.495744 -38.321448 18
171.249351 218.896104 1.000000 40.085370 -63.076052 19
171.403888 166.721382 1.000000 40.461286 79.247769 20
181.233918 128.423977 1.000000 37.094997 -24.290694 21
180.309524 201.440476 1.000000 36.605079 -62.292015 22
180.600000 83.040909 1.000000 21.365125 -31.281614 23
191.473684 116.786967 1.000000 39.915913 -23.000057 24
193.665254 252.860169 1.000000 45.952567 -36.583285 25
190.265823 186.164557 1.000000 40.311466 -65.045068 26
193.772152 96.683544 1.000000 22.339649 43.805956 27
204.696099 24.511294 1.000000 45.422037 13.994945 28
195.385042 231.980609 1.000000 31.133905 -56.401206 29
213.853420 106.850163 1.000000 30.696185 3.625647 30
214.816000 149.757333 1.000000 41.164874 49.283655 31
215.818750 92.631250 1.000000 19.338565 -1.850632 32
236.316406 83.035156 1.000000 51.226572 -15.025405 33
225.471074 189.305785 1.000000 33.068679 -87.933883 34
225.113433 219.400000 1.000000 31.400375 89.419807 35
231.598101 268.737342 1.000000 31.206841 62.257051 36
243.000000 100.429530 1.000000 33.193692 -17.202627 37
242.653846 162.351282 1.000000 41.384110 63.019100 38
246.496390 189.669675 1.000000 49.847408 65.529078 39
247.580645 239.543011 1.000000 36.421888 57.647871 40
274.589431 155.020325 1.000000 49.356430 18.188828 41
272.632546 139.813648 1.000000 41.328611 13.825955 42
274.535613 112.564103 1.000000 41.425513 -24.918146 43
273.406557 95.200000 1.000000 28.501053 -22.972044 44
271.577465 254.679577 1.000000 29.536066 63.224956 45
274.380074 274.675277 1.000000 25.113243 33.313338 46
289.624521 234.356322 1.000000 27.540823 33.550258 47
291.573964 254.313609 1.000000 30.950545 55.007514 48
296.000000 106.333333 1.000000 20.981191 -35.929778 49
304.696275 123.378223 1.000000 34.292178 38.908321 50
310.725857 147.828660 1.000000 31.069867 -31.495281 51
306.612022 71.494536 1.000000 35.159268 -71.972314 52
315.216393 187.691803 1.000000 31.312888 14.108005 53
309.748555 232.078035 1.000000 31.322411 -89.713837 54
313.877828 206.520362 1.000000 21.529667 63.552669 55
325.833803 136.949296 1.000000 35.774566 -18.492082 56
331.186047 216.958140 1.000000 22.650857 -11.755315 57
342.066239 46.523504 1.000000 44.865676 -0.117153 58
333.355731 123.901186 1.000000 24.473460 -17.790453 59
