# x, y, z, length, angle, cell_id
39.892250 100.175803 1.000000 47.271195 35.031247 1
73.067961 69.599515 1.000000 39.701123 18.820587 2
74.074257 119.702970 1.000000 34.653530 2.694533 3
79.984615 83.494505 1.000000 46.959057 18.470640 4
84.449848 43.762918 1.000000 29.392376 -81.244832 5
106.184397 27.508274 1.000000 38.840684 -26.536934 6
103.212544 108.808362 1.000000 28.103406 -10.672463 7
108.182609 137.732174 1.000000 48.944820 -40.767595 8
100.061611 62.815166 1.000000 20.892871 -64.254919 9
105.614583 46.277778 1.000000 31.493890 -42.470530 10
107.000000 94.726852 1.000000 23.991875 -11.009712 11
112.145540 79.572770 1.000000 21.633936 -47.589244 12
124.668524 72.679666 1.000000 40.985322 -58.629143 13
129.870968 111.605735 1.000000 27.570481 -0.243801 14
141.341981 165.766509 1.000000 40.371774 -24.786878 15
140.087819 64.407932 1.000000 31.175161 -34.719565 16
143.713415 150.262195 1.000000 34.396162 -27.133771 17
147.927711 93.659639 1.000000 30.034333 -73.378832 18
160.866848 122.040761 1.000000 33.823249 -49.495544 19
161.049618 80.713740 1.000000 23.518081 -53.017964 20
176.380117 154.923977 1.000000 35.337402 8.596815 21
175.850416 170.204986 1.000000 34.009879 12.675056 22
170.247012 102.119522 1.000000 24.092702 70.325244 23
181.801619 82.493927 1.000000 23.368037 50.482674 24
185.025114 108.157534 1.000000 39.586396 66.698172 25
199.782427 142.661088 1.000000 20.908805 11.612795 26
209.208226 72.838046 1.000000 37.131203 2.467487 27
204.395556 89.008889 1.000000 20.113773 -1.770596 28
222.502347 126.591549 1.000000 20.700269 -13.896526 29
250.819343 77.034672 1.000000 49.301269 -7.270636 30
243.782609 110.585507 1.000000 34.423507 25.775726 31
244.841060 148.503311 1.000000 27.976685 -24.726060 32
257.243644 167.084746 1.000000 44.039086 -6.675069 33
260.107417 132.107417 1.000000 38.460895 -76.219976 34
270.487113 115.386598 1.000000 39.344052 -71.133325 35
278.528249 145.528249 1.000000 36.024338 55.478476 36
295.110507 125.610507 1.000000 51.751047 -52.560220 37
289.317919 157.208092 1.000000 33.425811 58.352338 38
29.963746 124.688822 1.000000 29.538325 -10.237514 39
55.173653 133.017964 1.000000 29.872364 -24.938676 40
52.268519 110.060185 1.000000 27.236846 31.298211 41
77.636076 99.642405 1.000000 34.892523 21.259924 42
125.119266 127.061162 1.000000 34.378978 -16.464218 43
152.366013 138.078431 1.000000 34.420775 -28.511177 44
182.712727 135.240000 1.000000 32.054531 36.793542 45
205.853868 117.481375 1.000000 33.940791 37.212009 46
238.240000 97.472500 1.000000 48.220043 23.799003 47
128.642857 97.392857 1.000000 22.162981 -4.885382 48
241.488152 130.630332 1.000000 20.697352 -15.381975 49
219.110204 141.869388 1.000000 22.129116 -0.206296 50
223.148148 88.087963 1.000000 20.269163 12.270484 51
