# x, y, z, length, angle, cell_id
36.743158 96.048421 1.000000 42.525941 23.597387 1
61.186352 103.711286 1.000000 46.704158 14.239140 2
70.007538 68.080402 1.000000 36.140481 29.412693 3
75.342857 84.983333 1.000000 40.664128 12.617284 4
73.238095 118.602241 1.000000 30.586448 -14.583505 5
87.710884 44.210884 1.000000 26.252974 86.837457 6
101.444444 93.055556 1.000000 40.616102 12.343936 7
100.986047 26.965116 1.000000 39.133882 -23.594162 8
96.584229 70.318996 1.000000 30.395562 -64.822424 9
108.206897 127.634888 1.000000 43.108566 -13.427041 10
131.787565 149.774611 1.000000 35.980106 -22.872248 11
137.176334 120.104408 1.000000 42.957032 -15.904624 12
129.894040 67.235099 1.000000 27.189240 -27.536640 13
131.350694 86.607639 1.000000 27.497747 -36.941813 14
144.562290 137.649832 1.000000 29.901523 -11.356473 15
149.663934 78.557377 1.000000 21.214518 -32.273548 16
152.073620 105.684049 1.000000 29.244242 -46.427849 17
162.976608 154.540936 1.000000 31.649368 4.682752 18
171.463895 82.109409 1.000000 44.426252 46.550492 19
173.690852 139.425868 1.000000 30.583290 -2.625060 20
178.803069 97.404092 1.000000 36.530270 48.527390 21
202.146988 132.255422 1.000000 37.642525 -13.669465 22
204.619565 70.442935 1.000000 34.459021 -10.096409 23
209.349876 87.555831 1.000000 37.715842 -12.156548 24
224.638743 123.688482 1.000000 39.603673 -21.871212 25
231.804348 144.336957 1.000000 25.180879 -33.528307 26
235.909366 107.268882 1.000000 30.694477 15.038083 27
239.722689 84.968487 1.000000 44.039132 -35.232540 28
249.161215 160.231308 1.000000 39.637518 10.102359 29
249.974359 131.946154 1.000000 35.795092 -87.975025 30
263.583106 116.185286 1.000000 35.078214 -56.483410 31
271.978261 139.602484 1.000000 32.365517 27.094361 32
283.413174 150.904192 1.000000 33.884473 26.914395 33
289.644269 123.592885 1.000000 48.142965 -46.910410 34
28.996689 117.254967 1.000000 26.940105 -13.039170 35
50.825939 125.474403 1.000000 25.518765 -27.552607 36
97.661479 108.490272 1.000000 26.007946 7.765763 37
120.542510 103.198381 1.000000 25.276495 18.472560 38
178.545882 118.698824 1.000000 43.067926 21.924127 39
206.874564 106.331010 1.000000 29.103982 22.483718 40
104.485577 48.437500 1.000000 20.386451 -69.773970 41
110.413386 68.661417 1.000000 27.795608 -81.257467 42
