# x, y, z, length, angle, cell_id
41.275701 26.212617 1.000000 43.203128 -20.200106 1
86.731959 63.154639 1.000000 39.447569 -14.590176 2
91.952070 80.080610 1.000000 43.253312 -7.048411 3
100.778291 46.073903 1.000000 37.368856 11.238495 4
120.067961 65.313916 1.000000 31.906931 12.633452 5
132.847695 77.366733 1.000000 46.519232 16.612119 6
139.007299 52.145985 1.000000 47.768491 -26.469972 7
32.750000 39.258152 1.000000 36.797605 -18.423676 8
63.996997 46.231231 1.000000 34.567121 -2.131098 9
86.277574 30.954044 1.000000 53.536939 4.513841 10
