# x, y, z, length, angle, cell_id
35.823301 183.180583 1.000000 48.054845 26.892421 1
33.376543 207.490741 1.000000 28.799410 -27.498541 2
55.342105 216.879699 1.000000 23.326085 -16.784333 3
75.160920 204.825287 1.000000 40.343031 -8.442862 4
74.232184 161.733333 1.000000 42.098168 30.485867 5
93.880196 136.797066 1.000000 43.083198 21.206568 6
111.236152 206.997085 1.000000 38.486257 2.803638 7
112.821256 191.417874 1.000000 36.705290 5.841453 8
109.912548 168.673004 1.000000 29.994829 78.446957 9
117.015209 142.866920 1.000000 26.454776 69.382345 10
126.022444 164.478803 1.000000 37.668573 77.730477 11
136.687688 126.981982 1.000000 36.403778 -8.635006 12
137.670251 113.318996 1.000000 31.552456 -6.473584 13
147.796657 143.462396 1.000000 43.713810 -12.624581 14
141.051502 83.605150 1.000000 23.738117 -2.709450 15
137.708812 214.524904 1.000000 49.904728 -87.369769 16
149.041237 100.280928 1.000000 37.719305 -11.800979 17
153.596040 176.330693 1.000000 48.713534 85.007951 18
153.867133 226.916084 1.000000 48.936035 -81.286497 19
167.391437 134.085627 1.000000 35.196358 -16.837774 20
162.844340 87.877358 1.000000 22.896336 -19.458590 21
169.761146 119.926752 1.000000 34.976532 -19.160909 22
165.279642 268.436242 1.000000 44.356066 -69.205928 23
178.008421 76.684211 1.000000 48.479094 -15.013868 24
165.165079 208.504762 1.000000 30.541676 -75.711256 25
176.593264 29.992228 1.000000 36.373305 35.949553 26
170.643836 168.082192 1.000000 24.981290 -73.818199 27
170.681992 237.831418 1.000000 27.465697 -72.697809 28
182.768997 109.492401 1.000000 34.728111 -28.320005 29
177.021538 192.532308 1.000000 26.527773 -71.641385 30
189.389447 155.977387 1.000000 45.592550 -20.274950 31
177.935345 259.931034 1.000000 22.070804 -75.116240 32
185.304270 230.092527 1.000000 49.703043 -77.914766 33
187.256000 94.636000 1.000000 22.928464 -23.405700 34
205.909502 144.760181 1.000000 47.867539 -8.448720 35
205.892405 107.034810 1.000000 29.231509 -87.809995 36
218.523077 86.571795 1.000000 37.219986 -13.565614 37
216.079114 166.632911 1.000000 36.182777 42.799396 38
225.454545 178.159705 1.000000 44.172966 42.763466 39
223.668213 272.870070 1.000000 42.032793 67.744389 40
221.177778 102.785185 1.000000 15.002427 -43.707322 41
236.470460 119.509847 1.000000 46.414401 -7.542648 42
230.779037 192.671388 1.000000 39.244020 42.938601 43
226.922857 325.180000 1.000000 34.287350 55.878127 44
228.104536 230.293886 1.000000 50.215098 -84.748811 45
244.658974 143.182051 1.000000 40.714095 42.605200 46
246.641176 290.123529 1.000000 47.753613 59.497380 47
242.216450 202.952381 1.000000 24.546657 55.746877 48
252.798898 91.471074 1.000000 33.848143 -16.709061 49
265.534884 46.718992 1.000000 50.750511 2.368922 50
254.033175 160.573460 1.000000 41.903338 65.240987 51
256.427861 185.930348 1.000000 21.052407 41.472957 52
264.689815 249.486111 1.000000 45.792046 60.030294 53
279.604265 129.869668 1.000000 47.236728 -18.489641 54
276.452656 258.401848 1.000000 50.085713 61.796282 55
284.720994 176.359116 1.000000 42.366852 -5.503567 56
286.582474 146.574742 1.000000 44.779926 -8.045808 57
287.254464 101.082589 1.000000 41.324371 -16.643522 58
280.812287 299.010239 1.000000 26.353323 25.283662 59
290.694064 214.002283 1.000000 46.525096 46.451922 60
283.569966 274.860068 1.000000 31.366943 65.967617 61
299.746875 225.434375 1.000000 36.771645 46.555793 62
298.960993 248.180851 1.000000 29.358105 53.993108 63
299.710106 275.132979 1.000000 37.059338 68.170747 64
316.124601 94.913738 1.000000 37.212107 -23.234419 65
320.067935 143.671196 1.000000 42.673711 -18.773213 66
326.654321 178.866667 1.000000 42.077211 -8.989498 67
319.646310 75.055980 1.000000 38.352396 -56.793488 68
322.219020 113.775216 1.000000 32.299861 -22.716409 69
317.854478 226.951493 1.000000 26.285939 57.051227 70
332.481481 208.384774 1.000000 48.807093 -9.244891 71
318.394495 258.224771 1.000000 38.446307 87.636733 72
338.839917 162.064449 1.000000 44.127672 4.869112 73
337.218310 243.165493 1.000000 30.964062 -33.140156 74
339.193772 39.844291 1.000000 26.523045 33.504390 75
343.498615 228.567867 1.000000 32.106389 -27.370118 76
345.888525 109.147541 1.000000 35.082613 -29.716245 77
352.333333 128.880150 1.000000 23.868353 -25.709421 78
358.585938 146.372396 1.000000 36.522495 -8.451965 79
357.422794 262.062500 1.000000 28.381658 -52.740092 80
362.142322 26.239700 1.000000 24.965031 30.427149 81
366.769452 66.890490 1.000000 33.694901 -44.607873 82
364.788000 246.788000 1.000000 23.831671 -56.876356 83
371.620499 209.745152 1.000000 34.529474 19.724609 84
381.627753 221.759912 1.000000 51.138328 21.723882 85
386.566038 284.087479 1.000000 51.540283 -13.162627 86
379.985330 167.286064 1.000000 38.419424 -27.083996 87
385.278592 64.266862 1.000000 47.451037 -43.008814 88
381.661972 257.918310 1.000000 32.753619 55.093330 89
384.943060 236.209964 1.000000 28.790432 18.251525 90
390.588028 87.327465 1.000000 28.168187 -38.562221 91
393.363014 34.243151 1.000000 30.558310 -40.918369 92
393.385802 131.845679 1.000000 31.359233 -48.017739 93
402.339943 119.526912 1.000000 43.794190 -51.310751 94
413.457806 197.613924 1.000000 50.499824 13.924495 95
405.561798 178.775281 1.000000 25.840708 -88.188731 96
411.439716 221.130024 1.000000 37.513798 58.102944 97
411.185915 266.704225 1.000000 32.036630 57.555658 98
411.167683 155.762195 1.000000 32.343651 -57.169201 99
416.800000 91.697143 1.000000 41.512338 -42.819975 100
416.343681 112.931264 1.000000 43.453570 -50.741433 101
424.459732 150.365772 1.000000 39.871079 -59.348478 102
429.971053 177.144737 1.000000 34.588741 14.832188 103
432.329545 229.704545 1.000000 40.754231 24.504591 104
434.834688 245.268293 1.000000 34.287605 24.108242 105
441.373737 208.477273 1.000000 37.809302 30.604217 106
441.288306 149.909274 1.000000 48.317364 -58.340504 107
442.289544 123.308311 1.000000 40.893337 -56.112870 108
452.669312 182.624339 1.000000 39.943766 40.678814 109
460.217391 152.420290 1.000000 32.687636 -64.887931 110
459.780051 224.772379 1.000000 36.493829 75.759757 111
470.000000 186.447284 1.000000 35.585478 44.669925 112
473.224090 118.305322 1.000000 43.153316 -58.614000 113
479.771261 199.351906 1.000000 33.111262 31.419972 114
487.165072 213.306220 1.000000 45.524036 37.338539 115
490.047923 151.316294 1.000000 37.375640 -66.835782 116
497.721448 183.752089 1.000000 36.041899 -49.144719 117
507.983122 158.010549 1.000000 48.129637 -86.779959 118
49.881508 158.123878 1.000000 58.650063 31.413054 119
52.701970 236.029557 1.000000 37.755168 18.151145 120
84.942529 224.822989 1.000000 37.871556 16.343098 121
51.380952 192.153846 1.000000 30.169824 26.660749 122
73.462406 179.409774 1.000000 28.544506 34.499944 123
82.870813 125.246411 1.000000 45.459684 19.864750 124
114.249267 107.642229 1.000000 37.074317 41.518462 125
82.628571 109.054545 1.000000 36.768426 27.136077 126
111.174528 90.707547 1.000000 40.185482 33.217661 127
90.192982 184.729825 1.000000 30.469214 70.591081 128
98.595588 157.838235 1.000000 31.810509 74.764595 129
117.181604 229.358491 1.000000 35.583690 -49.078586 130
139.063613 250.923664 1.000000 34.362078 -38.256879 131
130.728477 58.770419 1.000000 41.302346 56.477874 132
153.098131 31.315421 1.000000 40.625285 47.669761 133
148.942675 64.350318 1.000000 31.833718 32.984266 134
172.234043 49.890071 1.000000 30.404608 27.985367 135
189.433898 64.894915 1.000000 36.589951 -14.136180 136
221.757282 72.116505 1.000000 38.042019 -11.512033 137
197.886454 186.077689 1.000000 55.949768 -56.822224 138
189.422096 283.736544 1.000000 31.577417 -78.187640 139
195.917614 311.426136 1.000000 30.866757 -77.983413 140
201.451049 53.762238 1.000000 33.087725 -12.722419 141
231.282132 59.677116 1.000000 34.426217 -10.540759 142
212.430894 42.060976 1.000000 60.326766 -11.830215 143
213.766667 131.040351 1.000000 57.458233 -8.264591 144
194.760976 206.492683 1.000000 25.320473 -68.807886 145
200.806723 229.021008 1.000000 29.142605 -80.548581 146
222.727891 28.770068 1.000000 65.682976 -12.071039 147
201.776074 261.779141 1.000000 32.201915 -84.672702 148
207.024615 292.504615 1.000000 37.281563 -78.792801 149
