# x, y, z, length, angle, cell_id
42.098093 24.108992 1.000000 34.426632 15.641655 1
70.424242 31.084848 1.000000 31.581290 -46.987812 2
75.824147 77.824147 1.000000 34.591747 -23.564088 3
104.186099 35.594170 1.000000 43.974089 8.000237 4
103.962025 51.560127 1.000000 28.967015 6.531879 5
106.632708 83.461126 1.000000 33.425211 1.246306 6
131.742210 51.436261 1.000000 31.232589 1.286575 7
144.518908 83.237395 1.000000 45.827160 -11.947933 8
144.227064 37.018349 1.000000 42.451959 -16.005687 9
142.008475 66.720339 1.000000 23.815255 -7.218796 10
165.738342 57.492228 1.000000 35.870262 -17.404668 11
183.303922 84.473039 1.000000 37.180580 9.223311 12
200.067327 69.229703 1.000000 44.500889 -22.907376 13
29.717241 41.206897 1.000000 28.689805 4.722036 14
53.275229 39.275229 1.000000 23.320881 2.517664 15
47.471429 54.217857 1.000000 27.390920 5.453897 16
72.593750 51.836806 1.000000 30.582148 7.707047 17
88.329502 65.693487 1.000000 27.882442 -10.819620 18
114.444043 67.963899 1.000000 29.653034 0.945025 19
162.600000 72.051282 1.000000 21.549298 -18.556750 20
