# x, y, z, length, angle, cell_id
37.160681 114.451796 1.000000 47.531450 -13.238988 1
86.479365 108.968254 1.000000 27.227574 -19.254158 2
97.967655 30.296496 1.000000 32.591981 -62.178965 3
104.698630 100.068493 1.000000 22.989144 -16.063934 4
115.561856 119.180412 1.000000 36.153170 -14.780209 5
113.068966 85.926724 1.000000 22.547721 -20.611212 6
127.539352 74.236111 1.000000 40.705640 -20.161197 7
135.483395 93.664207 1.000000 24.975493 -16.219006 8
151.718519 109.274074 1.000000 28.681010 -0.280812 9
164.237762 71.673660 1.000000 40.599969 26.583344 10
162.991379 90.413793 1.000000 30.938912 29.865668 11
184.002232 102.196429 1.000000 41.870927 20.381261 12
190.446746 82.621302 1.000000 31.953263 -1.156470 13
197.825826 67.279279 1.000000 30.576678 -6.665960 14
201.270270 128.708108 1.000000 33.761179 -20.680912 15
208.702186 113.027322 1.000000 35.204333 -5.095059 16
216.839286 94.982143 1.000000 26.967488 -30.004363 17
227.352113 82.136150 1.000000 40.842413 -40.516825 18
224.226721 140.619433 1.000000 22.814662 -38.877466 19
235.640867 128.965944 1.000000 32.102195 -54.394543 20
239.450658 109.976974 1.000000 29.232749 -43.567665 21
243.970027 152.076294 1.000000 34.835052 27.552860 22
257.677812 123.528875 1.000000 30.896276 66.437869 23
271.840491 137.754601 1.000000 30.375093 29.377001 24
284.949367 119.662447 1.000000 42.879112 -35.681884 25
33.710526 91.544737 1.000000 34.780085 29.428477 26
62.135048 81.202572 1.000000 32.350605 14.940056 27
54.495114 99.192182 1.000000 32.358864 15.374705 28
83.687861 89.161850 1.000000 35.163837 20.002226 29
85.092233 71.665049 1.000000 21.126395 -36.115695 30
102.196185 62.070845 1.000000 35.253838 75.933495 31
61.548209 64.630854 1.000000 33.417764 24.516082 32
85.438202 51.359551 1.000000 24.700594 34.299245 33
135.314706 138.129412 1.000000 30.648252 -10.612538 34
162.753666 142.228739 1.000000 29.035724 -8.911798 35
148.491039 124.218638 1.000000 28.187562 -2.665338 36
172.963100 122.560886 1.000000 24.979592 5.902955 37
125.049020 106.000000 1.000000 22.389481 -18.205072 38
