# x, y, z, length, angle, cell_id
100.981538 33.347692 1.000000 27.810241 -21.492602 1
126.490667 45.576000 1.000000 33.386576 -34.990268 2
28.817164 35.514925 1.000000 27.725572 -10.823529 3
51.901961 40.654902 1.000000 26.048274 -11.878902 4
36.210526 22.229102 1.000000 33.329499 -8.733452 5
68.378173 26.837563 1.000000 37.550565 -5.380597 6
88.943182 45.064394 1.000000 30.654759 -27.193411 7
111.508850 55.296460 1.000000 24.281561 -21.972202 8
94.925414 78.019337 1.000000 32.473574 2.262919 9
123.412987 70.251948 1.000000 35.476279 29.994075 10
82.728285 57.118040 1.000000 48.431248 -27.782087 11
