# x, y, z, length, angle, cell_id
29.651852 137.496296 1.000000 36.226325 -40.624519 1
32.775414 107.061466 1.000000 37.142823 55.624045 2
56.175227 126.580060 1.000000 31.688050 40.997799 3
72.746411 150.834928 1.000000 38.814304 40.724952 4
78.714697 109.138329 1.000000 27.822725 23.079111 5
86.149502 71.993355 1.000000 29.551213 -35.185286 6
93.867188 94.851563 1.000000 39.673901 -34.689891 7
93.529617 129.003484 1.000000 31.239564 -7.338373 8
100.314685 63.897436 1.000000 47.149122 -37.003954 9
98.811429 27.148571 1.000000 33.727161 -37.168076 10
103.351515 47.833333 1.000000 34.764854 -32.864390 11
103.612536 145.849003 1.000000 30.127761 -8.691095 12
115.090411 88.709589 1.000000 36.800300 -21.643228 13
114.646199 118.769006 1.000000 35.532044 -12.433588 14
121.055249 134.342541 1.000000 24.312329 -12.120560 15
126.923345 106.616725 1.000000 31.782654 -7.701902 16
136.289617 40.568306 1.000000 50.104521 -4.882324 17
126.006135 67.993865 1.000000 32.063493 -77.860206 18
135.835317 155.228175 1.000000 43.358806 -25.168532 19
139.662835 183.285441 1.000000 50.827663 -56.605705 20
147.725768 139.536643 1.000000 46.498362 -47.591219 21
141.163009 64.927900 1.000000 32.203179 -72.506116 22
138.773196 90.046392 1.000000 20.649226 -84.864325 23
153.981424 123.504644 1.000000 34.236905 -33.680058 24
155.460377 107.215094 1.000000 29.834578 -37.816363 25
162.997214 95.462396 1.000000 43.058635 -36.167777 26
167.663736 170.958242 1.000000 46.394597 12.183291 27
158.000000 57.918103 1.000000 21.614532 -21.746475 28
168.168865 80.715040 1.000000 38.202622 -34.148835 29
175.010667 183.752000 1.000000 45.292110 12.150900 30
175.185714 197.888095 1.000000 45.304098 12.565954 31
174.913793 140.644828 1.000000 25.965981 9.776354 32
184.030093 211.113426 1.000000 42.209927 12.374325 33
182.638554 121.599398 1.000000 31.331579 -16.858441 34
188.849817 101.545788 1.000000 26.029793 88.435473 35
197.698630 80.406393 1.000000 20.798758 20.873823 36
212.072941 167.985882 1.000000 43.690814 29.487489 37
204.430921 115.085526 1.000000 31.855279 -80.555017 38
210.680965 188.321716 1.000000 34.029621 42.787844 39
214.849829 90.856655 1.000000 29.858468 14.600174 40
219.161157 109.367769 1.000000 22.371743 87.400556 41
223.939490 132.936306 1.000000 26.710477 -68.850898 42
240.095355 174.046455 1.000000 35.714129 14.347194 43
234.439863 108.350515 1.000000 29.528177 89.065055 44
240.813853 140.352814 1.000000 47.363156 73.665575 45
237.927481 81.530534 1.000000 25.796072 83.380807 46
252.732218 151.087866 1.000000 24.848710 73.590967 47
261.705714 63.071429 1.000000 31.412162 -8.316587 48
264.347727 107.825000 1.000000 44.128203 85.849440 49
269.962199 134.560137 1.000000 28.310550 16.271214 50
272.267500 154.530000 1.000000 39.402055 42.793226 51
278.540166 85.263158 1.000000 40.824177 -28.304551 52
286.733068 163.701195 1.000000 23.582757 29.383444 53
289.188925 73.957655 1.000000 30.591083 -32.139159 54
304.775899 123.528541 1.000000 50.322962 -71.480153 55
311.501538 170.615385 1.000000 35.076730 12.620068 56
314.063415 96.785366 1.000000 39.210609 -12.020480 57
318.667925 118.633962 1.000000 27.246369 -69.833372 58
326.794721 147.208211 1.000000 33.610624 -76.109611 59
45.232558 115.823920 1.000000 36.964349 51.306490 60
64.773842 90.490463 1.000000 38.737772 54.315623 61
48.474708 153.147860 1.000000 26.821178 46.250413 62
67.623810 135.871429 1.000000 27.295646 40.382458 63
61.242704 68.669739 1.000000 63.809675 55.618132 64
194.990826 152.937615 1.000000 62.199573 8.231506 65
250.903093 95.193814 1.000000 54.654490 83.364101 66
270.880137 179.054795 1.000000 27.727264 -14.662724 67
294.596667 186.070000 1.000000 27.432815 -17.971967 68
282.256849 108.489726 1.000000 27.306655 -67.321284 69
292.644231 133.855769 1.000000 32.551795 -72.170671 70
335.269939 120.944785 1.000000 34.250538 -76.364674 71
343.497268 152.912568 1.000000 37.441049 -78.921183 72
178.143382 68.128676 1.000000 26.649980 -36.046852 73
307.673228 155.271654 1.000000 23.937365 11.196682 74
219.433213 73.498195 1.000000 25.973141 17.038902 75
197.327273 137.881818 1.000000 21.825554 10.589238 76
