# x, y, z, length, angle, cell_id
38.246493 98.422846 1.000000 45.241966 32.933739 1
72.359223 67.558252 1.000000 38.279224 23.758594 2
77.121896 83.045147 1.000000 44.204343 17.841616 3
75.872063 116.550914 1.000000 33.097441 2.152046 4
88.785016 42.820847 1.000000 27.547011 87.958011 5
103.922049 25.251670 1.000000 39.977129 -18.359763 6
100.031674 94.945701 1.000000 22.298922 -0.827756 7
109.557252 131.564885 1.000000 46.042537 -38.694128 8
106.734127 47.095238 1.000000 25.440981 -61.536902 9
116.501706 71.955631 1.000000 32.997614 -72.077067 10
133.938838 66.388379 1.000000 29.205593 -36.748635 11
139.732360 157.326034 1.000000 38.609938 -16.573273 12
139.138514 89.635135 1.000000 29.044496 -39.850858 13
144.435216 143.009967 1.000000 31.550695 -14.858457 14
153.747934 80.971074 1.000000 22.496266 -41.676573 15
159.485380 112.242690 1.000000 30.847946 -55.744881 16
173.191977 160.839542 1.000000 32.937520 5.909451 17
175.551929 145.676558 1.000000 33.167691 0.474809 18
168.933036 92.464286 1.000000 22.824224 65.782839 19
182.341346 101.170673 1.000000 37.677410 62.913831 20
206.073009 136.615044 1.000000 39.990157 -8.897470 21
208.521505 69.354839 1.000000 35.661381 -4.508801 22
210.905882 85.407059 1.000000 39.653595 -3.906171 23
228.443350 126.036946 1.000000 41.181165 -16.530241 24
244.649485 82.822680 1.000000 46.014061 -34.072027 25
241.330218 108.168224 1.000000 32.854585 31.434744 26
239.111111 145.491582 1.000000 27.529920 -22.087912 27
253.920705 163.004405 1.000000 41.902421 -2.006764 28
255.117962 129.455764 1.000000 37.246443 -78.724661 29
266.718157 114.241192 1.000000 36.874982 -74.907381 30
274.553892 141.356287 1.000000 34.389848 50.396558 31
292.127580 123.446529 1.000000 49.720801 -46.445037 32
285.720000 151.744615 1.000000 33.288458 50.776268 33
29.787500 121.609375 1.000000 28.867942 -7.802299 34
53.641694 128.087948 1.000000 27.118140 -21.325496 35
51.893401 108.060914 1.000000 24.058439 29.817508 36
74.831502 99.197802 1.000000 31.301880 17.046287 37
109.680608 109.760456 1.000000 26.627007 -4.326543 38
134.322957 108.968872 1.000000 25.548782 7.662203 39
130.264151 124.607547 1.000000 27.970701 -10.897675 40
152.807531 130.179916 1.000000 26.082557 -20.774533 41
190.049149 120.654064 1.000000 53.813915 29.623360 42
223.904070 101.174419 1.000000 38.204657 27.200113 43
98.571429 64.505102 1.000000 19.296170 -67.942097 44
106.046053 80.361842 1.000000 17.570171 -64.582493 45
120.893048 96.208556 1.000000 20.774255 -3.443529 46
181.040161 74.887550 1.000000 22.611212 41.515742 47
