# x, y, z, length, angle, cell_id
31.810734 47.559322 1.000000 34.926077 13.599925 1
49.643868 30.285377 1.000000 39.875789 3.185242 2
61.502146 45.218884 1.000000 25.780573 -3.981428 3
81.195228 81.620390 1.000000 41.493710 -41.660705 4
77.426768 32.356061 1.000000 38.289501 -76.279582 5
99.420168 71.994398 1.000000 35.083262 -16.930194 6
101.449153 55.107345 1.000000 33.406369 -4.916344 7
115.289352 91.101852 1.000000 39.296705 11.354610 8
131.180723 71.364458 1.000000 35.421981 19.138224 9
134.490000 54.802500 1.000000 37.828801 11.703240 10
158.010020 41.971944 1.000000 48.099868 -20.780577 11
171.866828 62.075061 1.000000 42.417507 -13.462468 12
209.521472 96.517382 1.000000 44.474484 4.271885 13
31.476471 62.944118 1.000000 33.154218 10.519832 14
64.010471 59.230366 1.000000 40.381174 3.286968 15
100.055351 39.066421 1.000000 25.629536 -3.227246 16
123.051282 40.197802 1.000000 26.540338 2.145183 17
147.724590 86.393443 1.000000 29.531954 -19.808972 18
173.679245 94.361635 1.000000 30.214705 -19.907180 19
160.907336 74.436293 1.000000 26.552095 -12.313467 20
184.698413 81.825397 1.000000 26.024013 -19.880899 21
201.392308 71.784615 1.000000 22.545927 -25.739104 22
222.681115 79.736842 1.000000 29.113664 -22.644760 23
