# x, y, z, length, angle, cell_id
33.643836 173.326484 1.000000 39.018820 6.196009 1
37.718519 201.472222 1.000000 48.708986 -45.445912 2
59.523596 179.932584 1.000000 49.995273 28.692729 3
66.700265 157.535809 1.000000 36.393985 41.008722 4
105.510526 163.660526 1.000000 33.891854 55.833504 5
109.562637 131.626374 1.000000 47.907725 59.222350 6
126.047091 133.459834 1.000000 34.221193 56.223308 7
145.251412 79.949153 1.000000 33.694316 -54.422624 8
149.242718 60.291262 1.000000 20.632422 -48.287891 9
172.930394 46.556845 1.000000 49.839868 -0.411203 10
157.636364 195.750842 1.000000 26.609021 -75.777916 11
160.559078 163.850144 1.000000 37.477115 79.226145 12
161.507937 76.407407 1.000000 20.517808 -52.990809 13
172.167763 98.299342 1.000000 32.094649 -28.240291 14
174.943700 65.630027 1.000000 35.521802 -32.028630 15
175.137615 32.275229 1.000000 30.069946 0.595978 16
170.711864 229.740920 1.000000 42.506170 -71.785417 17
175.068000 171.336000 1.000000 44.367616 79.099050 18
180.508696 210.226087 1.000000 39.920343 -64.384487 19
191.176580 266.486989 1.000000 51.217095 -32.856384 20
181.904762 86.147186 1.000000 21.878633 -20.961818 21
189.145553 132.401617 1.000000 40.400055 -21.873702 22
199.825893 120.729911 1.000000 45.037882 -21.900537 23
192.494413 197.860335 1.000000 44.596793 -69.451023 24
192.137097 243.811828 1.000000 31.264206 -66.518806 25
197.579767 97.902724 1.000000 23.773926 62.165473 26
204.030201 77.832215 1.000000 28.264618 -10.874175 27
220.114846 111.672269 1.000000 35.253641 -11.894117 28
218.045570 162.845570 1.000000 41.369076 58.475235 29
214.593333 93.840000 1.000000 15.844873 58.607657 30
224.844920 238.176471 1.000000 35.028135 79.734968 31
228.277778 173.659722 1.000000 33.235716 59.345705 32
230.542056 286.925234 1.000000 31.488085 62.055027 33
230.235714 204.173810 1.000000 38.658635 82.127473 34
241.000000 102.412791 1.000000 37.513668 -18.475511 35
242.563422 144.728614 1.000000 34.735478 66.394638 36
256.174107 73.834821 1.000000 47.941925 -13.772930 37
247.629187 256.344498 1.000000 40.493648 56.608813 38
242.863636 176.439394 1.000000 21.601116 64.831025 39
269.904509 144.583554 1.000000 39.243289 -4.639653 40
276.710468 115.948775 1.000000 50.980993 -22.888590 41
272.491166 283.194346 1.000000 25.538104 23.671566 42
277.705706 238.762763 1.000000 37.651623 45.703580 43
280.458781 176.376344 1.000000 30.825301 16.719791 44
277.770073 260.270073 1.000000 30.094243 57.256480 45
284.666667 102.628205 1.000000 29.083076 -24.771684 46
293.253687 264.038348 1.000000 32.445973 55.866710 47
297.818182 239.857708 1.000000 26.609672 35.454681 48
298.071698 216.630189 1.000000 29.491030 53.825785 49
309.191083 168.751592 1.000000 31.997841 8.758722 50
307.464286 113.892857 1.000000 20.194153 -26.697254 51
316.336957 129.410326 1.000000 35.261611 15.429373 52
315.481183 150.483871 1.000000 34.830964 -26.271936 53
310.872679 75.936340 1.000000 36.093613 -65.664912 54
320.288952 195.413598 1.000000 35.221541 10.299899 55
313.689655 219.086207 1.000000 23.135968 62.401710 56
316.025496 243.424929 1.000000 31.810108 62.998633 57
338.595506 118.849438 1.000000 48.242395 -38.699814 58
334.806557 210.803279 1.000000 27.596013 -15.821211 59
333.270161 41.459677 1.000000 22.822225 10.840734 60
340.041237 143.466495 1.000000 35.934070 -13.812922 61
334.394495 226.559633 1.000000 23.857449 -15.311485 62
347.404199 54.619423 1.000000 45.127321 6.148280 63
352.588235 161.750000 1.000000 44.303555 -4.050264 64
348.134387 189.458498 1.000000 25.974429 19.078951 65
358.417160 74.627219 1.000000 31.542439 -58.831936 66
358.090090 218.675676 1.000000 20.850061 -23.194816 67
373.377119 257.915254 1.000000 44.702483 -37.255077 68
366.422594 123.280335 1.000000 23.541173 -44.587785 69
366.341365 144.433735 1.000000 24.655485 -50.819976 70
378.992647 207.580882 1.000000 27.308350 19.093636 71
378.011407 95.600760 1.000000 26.179343 -38.159364 72
375.363636 230.648485 1.000000 30.016448 76.463023 73
385.154589 64.321256 1.000000 45.412349 -41.720124 74
385.503817 46.583969 1.000000 30.373131 -38.345569 75
382.550000 139.220833 1.000000 24.763646 -43.728592 76
391.088154 157.625344 1.000000 33.269624 12.775108 77
393.410557 245.909091 1.000000 30.699505 16.054247 78
396.505495 224.780220 1.000000 28.910318 45.001397 79
400.273810 116.220238 1.000000 32.734954 -44.556380 80
406.111111 199.128205 1.000000 32.285243 37.759802 81
417.402010 92.231156 1.000000 42.683583 -43.265362 82
408.046512 258.774086 1.000000 34.363950 1.219294 83
417.456716 227.608955 1.000000 31.579906 35.214596 84
414.507772 146.303109 1.000000 35.402264 -85.533008 85
419.446903 208.150442 1.000000 27.965662 37.161597 86
423.307902 169.738420 1.000000 37.912156 54.516788 87
432.051502 183.309013 1.000000 27.994090 55.260218 88
441.025287 127.691954 1.000000 49.162151 -67.385384 89
439.509589 207.136986 1.000000 34.279369 77.744533 90
446.081301 74.065041 1.000000 49.575638 -70.099878 91
446.416327 161.534694 1.000000 26.249633 54.251312 92
452.628205 178.910256 1.000000 31.721830 54.597350 93
460.441253 195.240209 1.000000 41.963804 61.275738 94
468.764881 162.258929 1.000000 33.845289 -59.837211 95
54.232143 147.984694 1.000000 42.583069 42.350994 96
81.153179 128.109827 1.000000 33.192289 31.689980 97
56.743682 224.068592 1.000000 28.585449 39.063040 98
76.386885 209.554098 1.000000 28.867868 33.116109 99
64.674576 195.128814 1.000000 29.841978 18.535956 100
87.962264 187.984906 1.000000 27.559555 14.251931 101
87.950855 156.215812 1.000000 51.766608 83.491553 102
113.072881 198.803390 1.000000 52.148872 8.891701 103
100.345865 96.214286 1.000000 26.754353 49.616965 104
117.981651 77.314985 1.000000 32.139447 43.920811 105
107.180556 109.586806 1.000000 32.733955 41.096260 106
125.700855 90.547009 1.000000 27.292032 46.974758 107
116.505814 176.104651 1.000000 35.571843 53.037089 108
131.729167 152.027778 1.000000 30.389665 56.832368 109
132.374214 51.364780 1.000000 29.750247 54.124240 110
149.723810 31.180952 1.000000 30.958867 46.320126 111
146.354962 116.753817 1.000000 57.201217 -25.617588 112
143.346847 99.959459 1.000000 25.234285 -21.091816 113
165.237069 110.681034 1.000000 28.885048 -29.103392 114
145.006000 168.124000 1.000000 53.771535 79.678889 115
152.985663 135.688172 1.000000 31.902354 -18.710012 116
181.225092 144.531365 1.000000 35.421592 -18.545296 117
145.183784 212.124324 1.000000 35.130008 -80.771024 118
150.859195 239.936782 1.000000 30.894327 -75.242719 119
198.582979 60.706383 1.000000 27.107063 -14.710644 120
222.240964 66.907631 1.000000 26.961283 -10.757757 121
210.438283 22.830054 1.000000 51.644114 -1.913545 122
197.322314 174.005510 1.000000 41.503436 -65.087764 123
210.604010 208.924812 1.000000 42.635584 -76.034702 124
