# x, y, z, length, angle, cell_id
31.774105 22.829201 1.000000 35.505108 -6.934449 1
66.995169 26.748792 1.000000 40.688367 -4.773782 2
82.021368 58.997863 1.000000 50.304964 -20.668728 3
100.726471 34.311765 1.000000 29.286693 -15.163489 4
128.383085 46.932836 1.000000 35.798095 -35.053920 5
30.914286 37.850000 1.000000 28.502909 -4.631789 6
55.321429 40.158730 1.000000 27.923854 -4.613176 7
87.817241 46.203448 1.000000 32.075643 -24.617823 8
112.654321 56.164609 1.000000 26.190801 -21.275479 9
93.400000 78.065753 1.000000 34.170270 -1.889179 10
124.285714 71.995238 1.000000 38.051462 25.300775 11
