# x, y, z, length, angle, cell_id
43.103448 25.740053 1.000000 36.082200 5.568893 1
75.116788 75.379562 1.000000 37.147639 -33.198896 2
72.404959 30.333333 1.000000 34.574716 -58.128608 3
97.747059 49.111765 1.000000 31.364564 0.864281 4
105.821206 33.303534 1.000000 46.887700 -3.181647 5
107.513995 82.712468 1.000000 35.658946 8.009495 6
128.315650 50.639257 1.000000 33.982915 -0.064111 7
148.492278 84.171815 1.000000 50.182698 -16.592582 8
148.710240 37.808279 1.000000 44.544839 -13.491530 9
164.931122 56.813776 1.000000 38.716735 -14.738821 10
189.909931 88.057737 1.000000 39.751354 7.905472 11
201.236295 70.245747 1.000000 46.975943 -23.880593 12
29.773333 41.183333 1.000000 31.136595 3.357640 13
55.675926 39.791667 1.000000 24.352114 2.118218 14
34.560403 55.614094 1.000000 29.267928 4.997238 15
63.373887 53.465875 1.000000 35.128196 5.434543 16
91.537162 64.827703 1.000000 30.915953 -10.751162 17
120.069686 66.069686 1.000000 31.423317 3.647344 18
148.934694 67.918367 1.000000 25.431906 -12.244134 19
170.834821 74.491071 1.000000 23.702377 -17.115552 20
