# x, y, z, length, angle, cell_id
31.155807 122.036827 1.000000 31.789755 -1.624215 1
55.834921 101.996825 1.000000 36.295672 48.338880 2
60.189560 128.189560 1.000000 31.665218 -21.679319 3
74.944712 106.754808 1.000000 37.925242 33.445216 4
82.343675 57.470167 1.000000 41.726470 4.609999 5
91.208459 36.190332 1.000000 31.388083 -49.519786 6
107.871728 117.685864 1.000000 50.005572 -15.531436 7
108.199063 29.674473 1.000000 42.912461 -38.042954 8
106.024823 102.418440 1.000000 28.682339 -15.794768 9
110.947368 54.442982 1.000000 22.883431 -79.487756 10
117.562842 75.781421 1.000000 19.053225 -64.927571 11
129.112311 65.550756 1.000000 49.674542 -76.234809 12
133.670370 111.300000 1.000000 27.932272 -19.682381 13
142.389006 162.420719 1.000000 45.472970 -25.611754 14
140.524444 98.524444 1.000000 24.489599 -17.753186 15
146.022284 147.676880 1.000000 38.366679 -24.544153 16
149.751244 133.733831 1.000000 46.251329 -25.133510 17
149.568675 53.824096 1.000000 35.252905 -19.857189 18
151.854701 84.264957 1.000000 32.752925 -54.235019 19
161.500000 119.898964 1.000000 36.036223 -46.084113 20
167.452555 73.273723 1.000000 24.852067 82.624366 21
170.492188 99.351563 1.000000 25.905911 69.084815 22
179.180371 167.116711 1.000000 35.644584 12.694404 23
182.114058 151.490716 1.000000 38.242416 10.435056 24
185.938034 104.591880 1.000000 42.931169 63.292306 25
185.173077 78.530769 1.000000 24.770593 41.047815 26
204.594096 137.269373 1.000000 24.645511 -5.088084 27
213.622596 64.990385 1.000000 39.537115 12.042425 28
207.421488 82.793388 1.000000 21.854009 13.924558 29
217.166667 123.333333 1.000000 21.206065 -1.776821 30
238.089385 105.952514 1.000000 35.881713 27.048609 31
259.650000 162.337500 1.000000 47.167771 -20.194383 32
255.717791 144.549080 1.000000 31.254794 -17.904236 33
260.188119 125.269802 1.000000 41.748162 -44.533862 34
269.987277 112.994911 1.000000 40.541378 -48.975430 35
282.814324 143.151194 1.000000 38.198350 61.872951 36
294.347305 153.470060 1.000000 33.970527 62.708458 37
31.626230 102.737705 1.000000 26.505655 39.449111 38
49.570946 86.236486 1.000000 26.819435 46.191782 39
71.170543 73.705426 1.000000 24.284987 4.267327 40
95.146953 71.290323 1.000000 27.752073 8.632176 41
80.097087 87.320388 1.000000 24.944971 8.844365 42
98.819672 84.672131 1.000000 16.676492 11.450763 43
117.462555 91.339207 1.000000 26.192086 -18.916649 44
89.669173 127.868421 1.000000 23.296303 -18.310967 45
113.325333 134.869333 1.000000 32.243097 -13.886760 46
188.908602 127.346774 1.000000 45.459549 45.892415 47
219.199536 100.426914 1.000000 48.331761 34.432751 48
244.880150 67.078652 1.000000 23.745229 -27.211548 49
266.447368 75.069079 1.000000 28.099303 -21.992034 50
256.826367 88.495177 1.000000 35.733135 -14.833290 51
287.015625 94.196875 1.000000 31.927925 -7.782806 52
288.309623 111.263598 1.000000 23.268609 -41.294183 53
304.501520 128.082067 1.000000 30.403346 -47.140780 54
238.038627 126.639485 1.000000 23.247284 -15.859283 55
227.443478 78.343478 1.000000 21.671804 17.626692 56
226.957692 139.880769 1.000000 23.848861 -7.579542 57
