# x, y, z, length, angle, cell_id
31.730479 125.458438 1.000000 34.169682 -12.093163 1
33.170732 102.043360 1.000000 32.114420 52.512199 2
56.303347 71.552301 1.000000 44.931550 50.837069 3
60.201439 142.738609 1.000000 36.387258 -47.395194 4
75.052023 107.784200 1.000000 46.549327 16.833691 5
83.298932 69.565836 1.000000 26.854092 -30.909561 6
99.346604 60.234192 1.000000 45.290159 -23.912101 7
96.815951 142.352761 1.000000 27.503955 -10.617758 8
104.206349 46.142857 1.000000 32.909477 -26.624589 9
109.473373 114.736686 1.000000 31.761289 -14.340982 10
111.375385 80.129231 1.000000 32.783039 -10.824935 11
125.589686 149.421525 1.000000 38.111430 -16.601642 12
127.757042 64.274648 1.000000 27.294190 -70.698654 13
138.418327 109.286853 1.000000 27.306456 -13.816871 14
140.025890 124.242718 1.000000 31.948694 -13.154322 15
135.398148 89.986111 1.000000 22.186203 -72.177665 16
150.487026 169.399202 1.000000 48.490811 -6.277521 17
142.188811 58.377622 1.000000 27.859653 -73.418884 18
149.940767 140.104530 1.000000 33.621970 -6.528098 19
149.300940 87.915361 1.000000 37.012449 -75.830419 20
165.621103 155.107914 1.000000 42.789715 -0.194974 21
168.432018 65.298246 1.000000 42.646546 -32.447049 22
166.078571 112.017857 1.000000 29.681847 2.870099 23
164.366197 87.698592 1.000000 34.391964 -74.877377 24
177.237020 126.417607 1.000000 43.022368 1.422691 25
184.763855 184.320482 1.000000 43.573866 -1.781458 26
184.634006 141.213256 1.000000 40.986991 -0.108855 27
184.745882 199.138824 1.000000 40.740057 -0.517538 28
181.338235 93.238971 1.000000 26.468724 -87.730047 29
208.226496 70.764957 1.000000 45.388737 12.644301 30
195.105263 105.294737 1.000000 29.726183 88.053118 31
210.652672 85.400763 1.000000 26.715009 12.497894 32
209.665529 126.098976 1.000000 24.959751 80.052760 33
210.868421 104.671053 1.000000 21.232562 -85.911424 34
227.382900 97.728625 1.000000 26.318156 73.674854 35
236.034749 75.235521 1.000000 24.406521 72.351948 36
239.389610 139.129870 1.000000 23.875110 23.097307 37
253.286432 111.113065 1.000000 40.469206 66.864763 38
257.803797 65.661392 1.000000 27.618315 -12.515651 39
262.113636 135.446970 1.000000 25.448077 -3.377261 40
268.489011 150.708791 1.000000 35.780163 -1.903792 41
277.345416 124.614072 1.000000 49.532380 -56.551415 42
283.144615 73.436923 1.000000 30.060173 -21.050688 43
288.733967 114.543943 1.000000 46.550423 -55.256347 44
291.565022 158.506726 1.000000 21.170112 63.366389 45
303.674699 110.317269 1.000000 26.478419 -52.781031 46
307.887538 160.756839 1.000000 36.092485 57.433080 47
318.541667 132.791667 1.000000 32.764231 -57.213493 48
58.159763 94.282051 1.000000 54.455038 51.967911 49
76.539683 125.222222 1.000000 38.837791 2.078589 50
112.606452 130.480645 1.000000 40.841154 -14.148615 51
89.759076 89.089109 1.000000 31.775247 -19.819973 52
116.072000 95.912000 1.000000 25.537897 -7.934347 53
97.342657 25.104895 1.000000 26.300578 -30.441555 54
121.851744 38.334302 1.000000 33.099045 -26.065936 55
188.468439 164.372093 1.000000 32.945301 39.386767 56
212.919861 146.571429 1.000000 32.613274 36.850744 57
209.259375 167.481250 1.000000 29.872473 33.420277 58
234.195335 156.486880 1.000000 31.812762 19.161177 59
232.396825 120.555556 1.000000 32.428503 62.180950 60
246.226586 90.619335 1.000000 38.251069 66.633929 61
258.909420 165.981884 1.000000 26.519889 -18.646583 62
279.883019 173.724528 1.000000 24.855751 -25.840520 63
269.886792 87.532075 1.000000 26.265237 -10.724867 64
294.335821 90.451493 1.000000 27.279702 -3.710222 65
323.501010 112.492929 1.000000 54.140775 -55.417632 66
302.518519 141.837963 1.000000 20.637891 48.821509 67
